id,name,cpu,ram,gpu,battery,volume,weight,display,maker,sw_os,price,image,content
787,LG전자 2020 울트라PC 15UD40N-GX36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),708570,LG전자imgs186.jpg,LG전자imgsdt186.jpg
788,LG전자 2021 그램16 16Z90P-GA50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,1798320,LG전자imgs187.jpg,LG전자imgsdt187.jpg
789,LG전자 2021 그램16 16ZD90P-GX76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),2039000,LG전자imgs188.jpg,LG전자imgsdt188.jpg
790,LG전자 2019 그램 14ZD990-LX10K,인텔_펜티엄 골드_5405U (2.3GHz),4,내장그래픽,72,128,995,14,LG전자,미포함(프리도스),827700,LG전자imgs189.jpg,LG전자imgsdt189.jpg
791,LG전자 2020 그램15 15ZD90N-VX50K WIN10,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1462800,LG전자imgs190.jpg,LG전자imgsdt190.jpg
792,LG전자 2020 울트라PC 15UD40N-GX56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),893000,LG전자imgs191.jpg,LG전자imgsdt191.jpg
793,LG전자 2021 그램17 17ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),1799000,LG전자imgs192.jpg,LG전자imgsdt192.jpg
794,LG전자 2021 그램16 16Z90P-GA5IK,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2098990,LG전자imgs193.jpg,LG전자imgsdt193.jpg
795,LG전자 2021 그램17 17ZD90P-GX7LK,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),2099000,LG전자imgs194.jpg,LG전자imgsdt194.jpg
796,LG전자 2021 그램16 16Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.19,16,LG전자,윈도우10,2419000,LG전자imgs195.jpg,LG전자imgsdt195.jpg
797,LG전자 2020 울트라기어 15UD70N-PX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,GTX1050,72,256,1.85,15.6,LG전자,미포함(프리도스),1206950,LG전자imgs196.jpg,LG전자imgsdt196.jpg
798,LG전자 2021 그램14 14ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,72,256,999,14,LG전자,미포함(프리도스),1565330,LG전자imgs197.jpg,LG전자imgsdt197.jpg
799,LG전자 2020 울트라기어 17U70N-FA7IK,인텔_코어i7-10세대_i7-10510U (1.8GHz),16,GTX1650,72,512,1.95,17,LG전자,윈도우10,1983180,LG전자imgs198.jpg,LG전자imgsdt198.jpg
800,LG전자 2020 그램15 15ZD90N-VX70K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1513310,LG전자imgs199.jpg,LG전자imgsdt199.jpg
801,LG전자 2020 울트라PC 15U40N-GR36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,928000,LG전자imgs200.jpg,LG전자imgsdt200.jpg
802,LG전자 2020 울트라PC 15U40N-GR56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,1089000,LG전자imgs201.jpg,LG전자imgsdt201.jpg
803,LG전자 2021 그램16 16ZD90P-GX5BK WIN10,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2067060,LG전자imgs202.jpg,LG전자imgsdt202.jpg
804,LG전자 2020 그램15 15ZD90N-VX30K,인텔_코어i3-10세대_i3-1005G1 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1363000,LG전자imgs203.jpg,LG전자imgsdt203.jpg
805,LG전자 2020 울트라PC 15U50N-GR56K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,35,256,1.75,15.6,LG전자,윈도우10,1099790,LG전자imgs204.jpg,LG전자imgsdt204.jpg
806,LG전자 2020 그램15 15ZD995-VX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,72,256,1.099,15.6,LG전자,미포함(프리도스),1477180,LG전자imgs205.jpg,LG전자imgsdt205.jpg
807,LG전자 2020 그램15 15Z90N-HA76K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),16,내장그래픽,80,512,1.132,15.6,LG전자,윈도우10,2019000,LG전자imgs206.jpg,LG전자imgsdt206.jpg
808,LG전자 2020 그램15 15ZD90N-VX50K WIN10 16GB램,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),16,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1605990,LG전자imgs207.jpg,LG전자imgsdt207.jpg
809,LG전자 2021 울트라PC 13UD70P-GX50K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,51,256,980,13.3,LG전자,미포함(프리도스),1089000,LG전자imgs208.jpg,LG전자imgsdt208.jpg
810,LG전자 2020 울트라PC 13UD50N-GX30K WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,윈도우10,850000,LG전자imgs209.jpg,LG전자imgsdt209.jpg
811,LG전자 2020 울트라PC 13UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),659000,LG전자imgs210.jpg,LG전자imgsdt210.jpg
812,LG전자 2021 그램16 16ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),1728990,LG전자imgs211.jpg,LG전자imgsdt211.jpg
813,LG전자 2020 울트라PC 15UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,35,128,1.75,15.6,LG전자,미포함(프리도스),848980,LG전자imgs212.jpg,LG전자imgsdt212.jpg
814,LG전자 2021 그램17 17Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.35,17,LG전자,윈도우10,2490000,LG전자imgs213.jpg,LG전자imgsdt213.jpg
815,LG전자 2020 그램15 15ZD90N-VX50K,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1381390,LG전자imgs214.jpg,LG전자imgsdt214.jpg
816,LG전자 2020 울트라PC 13UD50N-GX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),809000,LG전자imgs215.jpg,LG전자imgsdt215.jpg
817,LG전자 2020 울트라PC 15UD40N-GX36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),708570,LG전자imgs216.jpg,LG전자imgsdt216.jpg
818,LG전자 2021 그램16 16Z90P-GA50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,1798320,LG전자imgs217.jpg,LG전자imgsdt217.jpg
819,LG전자 2021 그램16 16ZD90P-GX76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),2039000,LG전자imgs218.jpg,LG전자imgsdt218.jpg
820,LG전자 2019 그램 14ZD990-LX10K,인텔_펜티엄 골드_5405U (2.3GHz),4,내장그래픽,72,128,995,14,LG전자,미포함(프리도스),827700,LG전자imgs219.jpg,LG전자imgsdt219.jpg
821,LG전자 2020 그램15 15ZD90N-VX50K WIN10,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1462800,LG전자imgs220.jpg,LG전자imgsdt220.jpg
822,LG전자 2020 울트라PC 15UD40N-GX56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),893000,LG전자imgs221.jpg,LG전자imgsdt221.jpg
823,LG전자 2021 그램17 17ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),1799000,LG전자imgs222.jpg,LG전자imgsdt222.jpg
824,LG전자 2021 그램16 16Z90P-GA5IK,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2098990,LG전자imgs223.jpg,LG전자imgsdt223.jpg
825,LG전자 2021 그램17 17ZD90P-GX7LK,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),2099000,LG전자imgs224.jpg,LG전자imgsdt224.jpg
826,LG전자 2021 그램16 16Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.19,16,LG전자,윈도우10,2419000,LG전자imgs225.jpg,LG전자imgsdt225.jpg
827,LG전자 2020 울트라기어 15UD70N-PX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,GTX1050,72,256,1.85,15.6,LG전자,미포함(프리도스),1206950,LG전자imgs226.jpg,LG전자imgsdt226.jpg
828,LG전자 2021 그램14 14ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,72,256,999,14,LG전자,미포함(프리도스),1565330,LG전자imgs227.jpg,LG전자imgsdt227.jpg
829,LG전자 2020 울트라기어 17U70N-FA7IK,인텔_코어i7-10세대_i7-10510U (1.8GHz),16,GTX1650,72,512,1.95,17,LG전자,윈도우10,1983180,LG전자imgs228.jpg,LG전자imgsdt228.jpg
830,LG전자 2020 그램15 15ZD90N-VX70K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1513310,LG전자imgs229.jpg,LG전자imgsdt229.jpg
831,LG전자 2020 울트라PC 15U40N-GR36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,928000,LG전자imgs230.jpg,LG전자imgsdt230.jpg
832,LG전자 2020 울트라PC 15U40N-GR56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,1089000,LG전자imgs231.jpg,LG전자imgsdt231.jpg
833,LG전자 2021 그램16 16ZD90P-GX5BK WIN10,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2067060,LG전자imgs232.jpg,LG전자imgsdt232.jpg
834,LG전자 2020 그램15 15ZD90N-VX30K,인텔_코어i3-10세대_i3-1005G1 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1363000,LG전자imgs233.jpg,LG전자imgsdt233.jpg
835,LG전자 2020 울트라PC 15U50N-GR56K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,35,256,1.75,15.6,LG전자,윈도우10,1099790,LG전자imgs234.jpg,LG전자imgsdt234.jpg
836,LG전자 2020 그램15 15ZD995-VX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,72,256,1.099,15.6,LG전자,미포함(프리도스),1477180,LG전자imgs235.jpg,LG전자imgsdt235.jpg
837,LG전자 2020 그램15 15Z90N-HA76K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),16,내장그래픽,80,512,1.132,15.6,LG전자,윈도우10,2019000,LG전자imgs236.jpg,LG전자imgsdt236.jpg
838,LG전자 2020 그램15 15ZD90N-VX50K WIN10 16GB램,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),16,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1605990,LG전자imgs237.jpg,LG전자imgsdt237.jpg
839,LG전자 2021 울트라PC 13UD70P-GX50K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,51,256,980,13.3,LG전자,미포함(프리도스),1089000,LG전자imgs238.jpg,LG전자imgsdt238.jpg
840,LG전자 2020 울트라PC 13UD50N-GX30K WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,윈도우10,850000,LG전자imgs239.jpg,LG전자imgsdt239.jpg
841,LG전자 2020 울트라PC 13UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),659000,LG전자imgs240.jpg,LG전자imgsdt240.jpg
842,LG전자 2021 그램16 16ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),1728990,LG전자imgs241.jpg,LG전자imgsdt241.jpg
843,LG전자 2020 울트라PC 15UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,35,128,1.75,15.6,LG전자,미포함(프리도스),848980,LG전자imgs242.jpg,LG전자imgsdt242.jpg
844,LG전자 2021 그램17 17Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.35,17,LG전자,윈도우10,2490000,LG전자imgs243.jpg,LG전자imgsdt243.jpg
845,LG전자 2020 그램15 15ZD90N-VX50K,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1381390,LG전자imgs244.jpg,LG전자imgsdt244.jpg
846,LG전자 2020 울트라PC 13UD50N-GX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),809000,LG전자imgs245.jpg,LG전자imgsdt245.jpg
847,LG전자 2020 울트라PC 15UD40N-GX36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),708570,LG전자imgs246.jpg,LG전자imgsdt246.jpg
848,LG전자 2021 그램16 16Z90P-GA50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,1798320,LG전자imgs247.jpg,LG전자imgsdt247.jpg
849,LG전자 2021 그램16 16ZD90P-GX76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),2039000,LG전자imgs248.jpg,LG전자imgsdt248.jpg
850,LG전자 2019 그램 14ZD990-LX10K,인텔_펜티엄 골드_5405U (2.3GHz),4,내장그래픽,72,128,995,14,LG전자,미포함(프리도스),827700,LG전자imgs249.jpg,LG전자imgsdt249.jpg
851,LG전자 2020 그램15 15ZD90N-VX50K WIN10,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1462800,LG전자imgs250.jpg,LG전자imgsdt250.jpg
852,LG전자 2020 울트라PC 15UD40N-GX56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),893000,LG전자imgs251.jpg,LG전자imgsdt251.jpg
853,LG전자 2021 그램17 17ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),1799000,LG전자imgs252.jpg,LG전자imgsdt252.jpg
854,LG전자 2021 그램16 16Z90P-GA5IK,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2098990,LG전자imgs253.jpg,LG전자imgsdt253.jpg
855,LG전자 2021 그램17 17ZD90P-GX7LK,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),2099000,LG전자imgs254.jpg,LG전자imgsdt254.jpg
856,LG전자 2021 그램16 16Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.19,16,LG전자,윈도우10,2419000,LG전자imgs255.jpg,LG전자imgsdt255.jpg
857,LG전자 2020 울트라기어 15UD70N-PX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,GTX1050,72,256,1.85,15.6,LG전자,미포함(프리도스),1206950,LG전자imgs256.jpg,LG전자imgsdt256.jpg
858,LG전자 2021 그램14 14ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,72,256,999,14,LG전자,미포함(프리도스),1565330,LG전자imgs257.jpg,LG전자imgsdt257.jpg
859,LG전자 2020 울트라기어 17U70N-FA7IK,인텔_코어i7-10세대_i7-10510U (1.8GHz),16,GTX1650,72,512,1.95,17,LG전자,윈도우10,1983180,LG전자imgs258.jpg,LG전자imgsdt258.jpg
860,LG전자 2020 그램15 15ZD90N-VX70K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1513310,LG전자imgs259.jpg,LG전자imgsdt259.jpg
861,LG전자 2020 울트라PC 15U40N-GR36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,928000,LG전자imgs260.jpg,LG전자imgsdt260.jpg
862,LG전자 2020 울트라PC 15U40N-GR56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,1089000,LG전자imgs261.jpg,LG전자imgsdt261.jpg
863,LG전자 2021 그램16 16ZD90P-GX5BK WIN10,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2067060,LG전자imgs262.jpg,LG전자imgsdt262.jpg
864,LG전자 2020 그램15 15ZD90N-VX30K,인텔_코어i3-10세대_i3-1005G1 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1363000,LG전자imgs263.jpg,LG전자imgsdt263.jpg
865,LG전자 2020 울트라PC 15U50N-GR56K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,35,256,1.75,15.6,LG전자,윈도우10,1099790,LG전자imgs264.jpg,LG전자imgsdt264.jpg
866,LG전자 2020 그램15 15ZD995-VX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,72,256,1.099,15.6,LG전자,미포함(프리도스),1477180,LG전자imgs265.jpg,LG전자imgsdt265.jpg
867,LG전자 2020 그램15 15Z90N-HA76K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),16,내장그래픽,80,512,1.132,15.6,LG전자,윈도우10,2019000,LG전자imgs266.jpg,LG전자imgsdt266.jpg
868,LG전자 2020 그램15 15ZD90N-VX50K WIN10 16GB램,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),16,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1605990,LG전자imgs267.jpg,LG전자imgsdt267.jpg
869,LG전자 2021 울트라PC 13UD70P-GX50K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,51,256,980,13.3,LG전자,미포함(프리도스),1089000,LG전자imgs268.jpg,LG전자imgsdt268.jpg
870,LG전자 2020 울트라PC 13UD50N-GX30K WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,윈도우10,850000,LG전자imgs269.jpg,LG전자imgsdt269.jpg
871,LG전자 2020 울트라PC 13UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),659000,LG전자imgs270.jpg,LG전자imgsdt270.jpg
872,LG전자 2021 그램16 16ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),1728990,LG전자imgs271.jpg,LG전자imgsdt271.jpg
873,LG전자 2020 울트라PC 15UD50N-GX30K,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,35,128,1.75,15.6,LG전자,미포함(프리도스),848980,LG전자imgs272.jpg,LG전자imgsdt272.jpg
874,LG전자 2021 그램17 17Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.35,17,LG전자,윈도우10,2490000,LG전자imgs273.jpg,LG전자imgsdt273.jpg
875,LG전자 2020 그램15 15ZD90N-VX50K,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1381390,LG전자imgs274.jpg,LG전자imgsdt274.jpg
876,LG전자 2020 울트라PC 13UD50N-GX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,51,256,1.3,13,LG전자,미포함(프리도스),809000,LG전자imgs275.jpg,LG전자imgsdt275.jpg
877,LG전자 2020 울트라PC 15UD40N-GX36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),708570,LG전자imgs276.jpg,LG전자imgsdt276.jpg
878,LG전자 2021 그램16 16Z90P-GA50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,1798320,LG전자imgs277.jpg,LG전자imgsdt277.jpg
879,LG전자 2021 그램16 16ZD90P-GX76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.19,16,LG전자,미포함(프리도스),2039000,LG전자imgs278.jpg,LG전자imgsdt278.jpg
880,LG전자 2019 그램 14ZD990-LX10K,인텔_펜티엄 골드_5405U (2.3GHz),4,내장그래픽,72,128,995,14,LG전자,미포함(프리도스),827700,LG전자imgs279.jpg,LG전자imgsdt279.jpg
881,LG전자 2020 그램15 15ZD90N-VX50K WIN10,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1462800,LG전자imgs280.jpg,LG전자imgsdt280.jpg
882,LG전자 2020 울트라PC 15UD40N-GX56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,미포함(프리도스),893000,LG전자imgs281.jpg,LG전자imgsdt281.jpg
883,LG전자 2021 그램17 17ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),1799000,LG전자imgs282.jpg,LG전자imgsdt282.jpg
884,LG전자 2021 그램16 16Z90P-GA5IK,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2098990,LG전자imgs283.jpg,LG전자imgsdt283.jpg
885,LG전자 2021 그램17 17ZD90P-GX7LK,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,256,1.35,17,LG전자,미포함(프리도스),2099000,LG전자imgs284.jpg,LG전자imgsdt284.jpg
886,LG전자 2021 그램16 16Z90P-GA76K,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,80,512,1.19,16,LG전자,윈도우10,2419000,LG전자imgs285.jpg,LG전자imgsdt285.jpg
887,LG전자 2020 울트라기어 15UD70N-PX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,GTX1050,72,256,1.85,15.6,LG전자,미포함(프리도스),1206950,LG전자imgs286.jpg,LG전자imgsdt286.jpg
888,LG전자 2021 그램14 14ZD90P-GX50K,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,72,256,999,14,LG전자,미포함(프리도스),1565330,LG전자imgs287.jpg,LG전자imgsdt287.jpg
889,LG전자 2020 울트라기어 17U70N-FA7IK,인텔_코어i7-10세대_i7-10510U (1.8GHz),16,GTX1650,72,512,1.95,17,LG전자,윈도우10,1983180,LG전자imgs288.jpg,LG전자imgsdt288.jpg
890,LG전자 2020 그램15 15ZD90N-VX70K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1513310,LG전자imgs289.jpg,LG전자imgsdt289.jpg
891,LG전자 2020 울트라PC 15U40N-GR36K,AMD_라이젠3-3세대_4300U (2.7GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,928000,LG전자imgs290.jpg,LG전자imgsdt290.jpg
892,LG전자 2020 울트라PC 15U40N-GR56K,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,52,256,1.8,15.6,LG전자,윈도우10,1089000,LG전자imgs291.jpg,LG전자imgsdt291.jpg
893,LG전자 2021 그램16 16ZD90P-GX5BK WIN10,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,80,256,1.19,16,LG전자,윈도우10,2067060,LG전자imgs292.jpg,LG전자imgsdt292.jpg
894,LG전자 2020 그램15 15ZD90N-VX30K,인텔_코어i3-10세대_i3-1005G1 (1.2GHz),8,내장그래픽,80,256,1.12,15.6,LG전자,미포함(프리도스),1363000,LG전자imgs293.jpg,LG전자imgsdt293.jpg
895,LG전자 2020 울트라PC 15U50N-GR56K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,35,256,1.75,15.6,LG전자,윈도우10,1099790,LG전자imgs294.jpg,LG전자imgsdt294.jpg
896,LG전자 2020 그램15 15ZD995-VX50K,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,72,256,1.099,15.6,LG전자,미포함(프리도스),1477180,LG전자imgs295.jpg,LG전자imgsdt295.jpg
897,LG전자 2020 그램15 15Z90N-HA76K,인텔_코어i7-10세대_i7-1065G7 (1.3GHz),16,내장그래픽,80,512,1.132,15.6,LG전자,윈도우10,2019000,LG전자imgs296.jpg,LG전자imgsdt296.jpg
898,LG전자 2020 그램15 15ZD90N-VX50K WIN10 16GB램,인텔_코어i5-10세대_i5-1035G7 (1.2GHz),16,내장그래픽,80,256,1.12,15.6,LG전자,윈도우10,1605990,LG전자imgs297.jpg,LG전자imgsdt297.jpg
